trade_date,fund_code,fund_name,theme_id,theme_name,total_shares,nav,price,amount,discount_rate,share_source_id,share_is_official,nav_is_proxy,source_id
2025-07-21,512660,军工ETF,defense,军工,2831970570.3888373,1.3226864855705789,1.3212849571883625,328282445.0971859,-0.1059607395634709,mock_etf,False,False,mock_etf
2025-07-21,515790,光伏ETF,new_energy,新能源,2180379035.426438,1.219939555405459,1.219349382473826,652772784.7733452,-0.0483772272993454,mock_etf,False,False,mock_etf
2025-07-21,588000,科创50ETF,broad_market,宽基指数,1710627641.6919692,1.1091132396397412,1.1091824206072234,391209819.59315,0.0062375026290917,mock_etf,False,False,mock_etf
2025-07-22,159992,创新药ETF,healthcare,医药医疗,2498655930.888787,1.2549721328751933,1.255979039241912,683357049.4749074,0.080233364577742,mock_etf,False,False,mock_etf
2025-07-22,159995,芯片ETF,semiconductor,半导体与芯片,2307505382.6217246,1.183663367504434,1.1836623903823769,223487867.38357657,-8.25506714208224e-05,mock_etf,False,False,mock_etf
2025-07-22,510300,沪深300ETF,broad_market,宽基指数,1512322259.8468945,1.067666064505696,1.0644267787898634,847698658.6240634,-0.3033987707881547,mock_etf,False,False,mock_etf
2025-07-22,512000,券商ETF,finance,金融,2760087901.217081,1.2894184654178362,1.2901287114478963,468820215.2533538,0.055082663162409,mock_etf,False,False,mock_etf
2025-07-22,512480,半导体ETF,semiconductor,半导体与芯片,2091586019.056452,1.1464301213978776,1.1444642308095545,155183536.3124567,-0.1714793210358278,mock_etf,False,False,mock_etf
2025-07-22,512660,军工ETF,defense,军工,2830437601.581522,1.3232620916162232,1.3214862487783354,555333745.2086306,-0.1342018976542069,mock_etf,False,False,mock_etf
2025-07-22,515790,光伏ETF,new_energy,新能源,2180247654.3816195,1.219777557662752,1.2202379067154665,710647629.2046531,0.0377404101118417,mock_etf,False,False,mock_etf
2025-07-22,588000,科创50ETF,broad_market,宽基指数,1711114434.89271,1.1078494693716583,1.105590116524469,1152981767.6494336,-0.2039404187710314,mock_etf,False,False,mock_etf
2025-07-23,159992,创新药ETF,healthcare,医药医疗,2496584561.764803,1.254997383817,1.258570814584577,365420594.8236368,0.2847361128920145,mock_etf,False,False,mock_etf
2025-07-23,159995,芯片ETF,semiconductor,半导体与芯片,2311666013.0133486,1.183070181759435,1.183995408922918,582220072.2270007,0.0782056024865029,mock_etf,False,False,mock_etf
2025-07-23,510300,沪深300ETF,broad_market,宽基指数,1514905128.5264363,1.0658296522863218,1.0663111471266398,882201595.2695178,0.0451755906101025,mock_etf,False,False,mock_etf
2025-07-23,512000,券商ETF,finance,金融,2761689726.7569103,1.2896952375564807,1.287956544194676,588407117.7185059,-0.1348142810156383,mock_etf,False,False,mock_etf
2025-07-23,512480,半导体ETF,semiconductor,半导体与芯片,2093311007.7491536,1.1454649265895596,1.1433051029106116,173109087.4891128,-0.1885543266155198,mock_etf,False,False,mock_etf
2025-07-23,512660,军工ETF,defense,军工,2830336490.534546,1.323756266542891,1.3265478400383617,381447959.2083817,0.2108827407299784,mock_etf,False,False,mock_etf
2025-07-23,515790,光伏ETF,new_energy,新能源,2180359436.520172,1.2195138136467465,1.217999600127186,983324950.0545444,-0.1241653438129208,mock_etf,False,False,mock_etf
2025-07-23,588000,科创50ETF,broad_market,宽基指数,1712908091.647756,1.106469155492972,1.1068942887450648,277512098.1742702,0.0384225127272985,mock_etf,False,False,mock_etf
2025-07-24,159992,创新药ETF,healthcare,医药医疗,2497120674.4814425,1.2549275224433258,1.257977599440279,243098336.3874392,0.2430480599401319,mock_etf,False,False,mock_etf
2025-07-24,159995,芯片ETF,semiconductor,半导体与芯片,2313062115.377652,1.1823699160997292,1.1816560804158822,594256454.7280868,-0.0603732955420377,mock_etf,False,False,mock_etf
2025-07-24,510300,沪深300ETF,broad_market,宽基指数,1516446861.150586,1.063878969009879,1.0613168670366446,276659219.78621304,-0.2408264518678482,mock_etf,False,False,mock_etf
2025-07-24,512000,券商ETF,finance,金融,2764091991.556092,1.2898834676299684,1.2875020574830356,819196397.1648469,-0.1846221156170391,mock_etf,False,False,mock_etf
2025-07-24,512480,半导体ETF,semiconductor,半导体与芯片,2096754326.0636785,1.1443881110354237,1.1441050599660525,2101307713.4620736,-0.0247338351947012,mock_etf,False,False,mock_etf
2025-07-24,512660,军工ETF,defense,军工,2831957561.2707586,1.3241684961652798,1.3232052553670737,369138553.1832887,-0.0727430686499164,mock_etf,False,False,mock_etf
2025-07-24,515790,光伏ETF,new_energy,新能源,2181099721.588544,1.2191486597298704,1.219096256078203,248270183.9810786,-0.0042983807798324,mock_etf,False,False,mock_etf
2025-07-24,588000,科创50ETF,broad_market,宽基指数,1714616041.9004767,1.1049745062114371,1.1052211476688745,999632455.2769008,0.0223210088604597,mock_etf,False,False,mock_etf
2025-07-25,159992,创新药ETF,healthcare,医药医疗,2499185808.4065275,1.2547626318153495,1.2577026748324711,265066521.6504115,0.2343106929211025,mock_etf,False,False,mock_etf
2025-07-25,159995,芯片ETF,semiconductor,半导体与芯片,2316330611.222164,1.181563530999411,1.1805488968312885,446552210.7553629,-0.0858721635784154,mock_etf,False,False,mock_etf
2025-07-25,510300,沪深300ETF,broad_market,宽基指数,1517371882.5709984,1.0618174007893468,1.0613640294473634,444368340.5491036,-0.0426976749153262,mock_etf,False,False,mock_etf
2025-07-25,512000,券商ETF,finance,金融,2764733128.602494,1.2899829465131376,1.2879093891171791,304178443.62086207,-0.1607430083911731,mock_etf,False,False,mock_etf
2025-07-25,512480,半导体ETF,semiconductor,半导体与芯片,2099177257.7967703,1.1432012674615313,1.1432496963750676,1041213815.78919,0.0042362543599905,mock_etf,False,False,mock_etf
2025-07-25,512660,军工ETF,defense,军工,2831966437.7138605,1.324498351561561,1.32444388072511,481971418.4126517,-0.0041125635518279,mock_etf,False,False,mock_etf
2025-07-25,515790,光伏ETF,new_energy,新能源,2181932144.87862,1.2186825616201662,1.218345661672419,611639164.4712741,-0.0276446023236176,mock_etf,False,False,mock_etf
2025-07-25,588000,科创50ETF,broad_market,宽基指数,1715726567.556681,1.1033679126470624,1.1023964795443144,469700437.9928187,-0.0880425370008652,mock_etf,False,False,mock_etf
2025-07-28,159992,创新药ETF,healthcare,医药医疗,2502777277.686677,1.253700308250073,1.254389086579098,528840042.1760072,0.0549396314647454,mock_etf,False,False,mock_etf
2025-07-28,159995,芯片ETF,semiconductor,半导体与芯片,2324747374.6136203,1.178519437774108,1.1782714771861365,914657437.293857,-0.0210400083379025,mock_etf,False,False,mock_etf
2025-07-28,510300,沪深300ETF,broad_market,宽基指数,1522478301.349806,1.0550040972090449,1.0555084784293396,319918183.4059937,0.0478084608039885,mock_etf,False,False,mock_etf
2025-07-28,512000,券商ETF,finance,金融,2770272622.978931,1.2897482644457268,1.2878285327548038,304871496.8165078,-0.1488454564230745,mock_etf,False,False,mock_etf
2025-07-28,512480,半导体ETF,semiconductor,半导体与芯片,2106097261.778508,1.1389989212150693,1.1374313149346162,280631998.5734385,-0.1376301813157732,mock_etf,False,False,mock_etf
2025-07-28,512660,军工ETF,defense,军工,2832428038.8248773,1.3249906708750427,1.323690951767606,424551436.1811038,-0.0980926987643293,mock_etf,False,False,mock_etf
2025-07-28,515790,光伏ETF,new_energy,新能源,2182817125.518691,1.2166851856273495,1.2164241837462122,357673804.9632774,-0.0214518828880683,mock_etf,False,False,mock_etf
2025-07-28,588000,科创50ETF,broad_market,宽基指数,1720964155.567798,1.0979030388109543,1.0963979312501122,505586347.7672649,-0.1370892972909709,mock_etf,False,False,mock_etf
2025-07-29,159992,创新药ETF,healthcare,医药医疗,2502981887.591308,1.2531583866034832,1.2534490158933471,803793719.0712849,0.0231917443932694,mock_etf,False,False,mock_etf
2025-07-29,159995,芯片ETF,semiconductor,半导体与芯片,2327722457.6265664,1.1773010667514874,1.1775104225705983,650644845.9410657,0.017782691702517,mock_etf,False,False,mock_etf
2025-07-29,510300,沪深300ETF,broad_market,宽基指数,1525269515.7263827,1.05253660484888,1.0514947014672191,314670180.550234,-0.0989897526471716,mock_etf,False,False,mock_etf
2025-07-29,512000,券商ETF,finance,金融,2769269236.403436,1.2894926205658046,1.2912852669603774,361526190.4008709,0.1390195155817286,mock_etf,False,False,mock_etf
2025-07-29,512480,半导体ETF,semiconductor,半导体与芯片,2109262884.7035244,1.1373911073233696,1.1358568603522183,383483761.2810047,-0.1348917677721051,mock_etf,False,False,mock_etf
2025-07-29,512660,军工ETF,defense,军工,2833917167.16333,1.3249884591629453,1.3275097040085584,701752477.198862,0.190284287246234,mock_etf,False,False,mock_etf
2025-07-29,515790,光伏ETF,new_energy,新能源,2185270531.4546285,1.2158225303096382,1.2151242189916824,229362605.8978484,-0.0574353000168392,mock_etf,False,False,mock_etf
2025-07-29,588000,科创50ETF,broad_market,宽基指数,1721722773.7100098,1.0958760977055018,1.0969702005023136,811433738.5900358,0.0998381841800011,mock_etf,False,False,mock_etf
2025-07-30,159992,创新药ETF,healthcare,医药医疗,2506698198.5616217,1.2525235391039538,1.2559887616686582,864930579.6308827,0.2766592767736275,mock_etf,False,False,mock_etf
2025-07-30,159995,芯片ETF,semiconductor,半导体与芯片,2330264850.5121965,1.1759835286475755,1.1768265130902689,313786916.5462743,0.0716833545842954,mock_etf,False,False,mock_etf
2025-07-30,510300,沪深300ETF,broad_market,宽基指数,1526298611.8145635,1.049977916300335,1.0513079037597433,529256318.92949456,0.1266681364208377,mock_etf,False,False,mock_etf
2025-07-30,512000,券商ETF,finance,金融,2770620321.256719,1.2891486597298705,1.2908808523066082,157109338.26470354,0.1343671704317373,mock_etf,False,False,mock_etf
2025-07-30,512480,半导体ETF,semiconductor,半导体与芯片,2111116332.5188303,1.135683614733222,1.1384124333366372,971576561.4804769,0.2402798251215587,mock_etf,False,False,mock_etf
2025-07-30,512660,军工ETF,defense,军工,2833558258.663647,1.3249030200593952,1.3252309752686064,210045339.0231869,0.0247531482867824,mock_etf,False,False,mock_etf
2025-07-30,515790,光伏ETF,new_energy,新能源,2186175932.8735905,1.2148631728601855,1.2156238032637614,581753208.4134312,0.0626103762603191,mock_etf,False,False,mock_etf
2025-07-30,588000,科创50ETF,broad_market,宽基指数,1724073783.5339248,1.093751767829929,1.09523592322816,691624697.8020858,0.1356939885158503,mock_etf,False,False,mock_etf
2025-07-31,159992,创新药ETF,healthcare,医药医疗,2507264564.321277,1.2517965205488644,1.2524521171402834,823274928.9470649,0.0523724567577099,mock_etf,False,False,mock_etf
2025-07-31,159995,芯片ETF,semiconductor,半导体与芯片,2332408075.2553687,1.1745686305782856,1.1729040735468377,252429290.65608785,-0.1417164555662209,mock_etf,False,False,mock_etf
2025-07-31,510300,沪深300ETF,broad_market,宽基指数,1527541592.1050365,1.0473324730883924,1.048735436689446,192802478.40159187,0.1339558962510256,mock_etf,False,False,mock_etf
2025-07-31,512000,券商ETF,finance,金融,2774088594.095065,1.2887167640812458,1.2871820605897255,166589804.62686142,-0.1190877262013723,mock_etf,False,False,mock_etf
2025-07-31,512480,半导体ETF,semiconductor,半导体与芯片,2116529067.237404,1.1338789690098794,1.132538658252071,382600489.4510973,-0.1182058045382961,mock_etf,False,False,mock_etf
2025-07-31,512660,军工ETF,defense,军工,2833382120.034548,1.3247344424631382,1.323568021499358,651229528.8916774,-0.0880494177845525,mock_etf,False,False,mock_etf
2025-07-31,515790,光伏ETF,new_energy,新能源,2186821780.0216823,1.2138083368191477,1.2130079327039578,754397814.0747982,-0.0659415569089882,mock_etf,False,False,mock_etf
2025-07-31,588000,科创50ETF,broad_market,宽基指数,1724410743.4829931,1.09153344765887,1.08754188572219,939140523.396192,-0.3656838867596157,mock_etf,False,False,mock_etf
2025-08-01,159992,创新药ETF,healthcare,医药医疗,2506943662.1955814,1.2509781953217094,1.253455142467745,667864026.800013,0.1980008248983589,mock_etf,False,False,mock_etf
2025-08-01,159995,芯片ETF,semiconductor,半导体与芯片,2334708111.1268897,1.1730583131970296,1.1745938400697262,406718262.4343761,0.1308994493642634,mock_etf,False,False,mock_etf
2025-08-01,510300,沪深300ETF,broad_market,宽基指数,1529726611.70145,1.0446048673319783,1.0448907611967544,233370890.59600505,0.0273686131203154,mock_etf,False,False,mock_etf
2025-08-01,512000,券商ETF,finance,金融,2774328443.7675977,1.2881974134595522,1.2878931219153684,237159273.19989696,-0.0236214993916683,mock_etf,False,False,mock_etf
2025-08-01,512480,半导体ETF,semiconductor,半导体与芯片,2117036808.5640545,1.131979839418531,1.1338881210527605,963847664.3687727,0.1685791184416807,mock_etf,False,False,mock_etf
2025-08-01,512660,军工ETF,defense,军工,2833814030.381323,1.3244829017778983,1.3247799538615113,286112917.70464736,0.0224277779059534,mock_etf,False,False,mock_etf
2025-08-01,515790,光伏ETF,new_energy,新能源,2185734393.9007206,1.2126593674976514,1.2115261146856129,414798800.69040734,-0.0934518664030936,mock_etf,False,False,mock_etf
2025-08-01,588000,科创50ETF,broad_market,宽基指数,1727391091.472922,1.0892246860313828,1.090370600744128,278699121.17479146,0.1052046219151003,mock_etf,False,False,mock_etf
2025-08-04,159992,创新药ETF,healthcare,医药医疗,2512364192.512907,1.2479856447506563,1.2498916919723992,446112034.9607572,0.1527298995593451,mock_etf,False,False,mock_etf
2025-08-04,159995,芯片ETF,semiconductor,半导体与芯片,2342768742.142709,1.1679761976281977,1.1674174373509814,290074126.21653354,-0.0478400397500466,mock_etf,False,False,mock_etf
2025-08-04,510300,沪深300ETF,broad_market,宽基指数,1535163210.383863,1.0359770857788453,1.0381974902022475,446434849.7088191,0.2143294918278027,mock_etf,False,False,mock_etf
2025-08-04,512000,券商ETF,finance,金融,2779923525.3814034,1.28612088364664,1.2866214176232291,1152100069.6069908,0.0389181128270132,mock_etf,False,False,mock_etf
2025-08-04,512480,半导体ETF,semiconductor,半导体与芯片,2127520186.809136,1.1257443112358514,1.128826733756553,544317417.8150516,0.273811956226333,mock_etf,False,False,mock_etf
2025-08-04,512660,军工ETF,defense,军工,2839626424.298493,1.3232335483391104,1.324008594666642,103983280.39906453,0.0585721491496604,mock_etf,False,False,mock_etf
2025-08-04,515790,光伏ETF,new_energy,新能源,2189666960.20736,1.2086629024255924,1.2072721744663009,760005308.2763599,-0.1150633445024751,mock_etf,False,False,mock_etf
2025-08-04,588000,科创50ETF,broad_market,宽基指数,1733610141.7532012,1.081793375431341,1.0803972749380493,1034444640.2140431,-0.1290542653521909,mock_etf,False,False,mock_etf
2025-08-05,159992,创新药ETF,healthcare,医药医疗,2512623527.8213696,1.2468128897222122,1.2501445598324528,1060758646.4669085,0.2672149235626531,mock_etf,False,False,mock_etf
2025-08-05,159995,芯片ETF,semiconductor,半导体与芯片,2347879256.977192,1.1661061833790227,1.1672536834787943,344097843.4325682,0.0984044262973382,mock_etf,False,False,mock_etf
2025-08-05,510300,沪深300ETF,broad_market,宽基指数,1536522245.1756487,1.0329694788193404,1.032634616735154,379341861.6622691,-0.032417422881581,mock_etf,False,False,mock_etf
2025-08-05,512000,券商ETF,finance,金融,2782486028.842052,1.2852584445343818,1.2834422842789694,327752239.6908746,-0.1413070081846656,mock_etf,False,False,mock_etf
2025-08-05,512480,半导体ETF,semiconductor,半导体与芯片,2129142505.368044,1.1234966703409963,1.1237624880917938,139873346.44859275,0.0236598610226845,mock_etf,False,False,mock_etf
2025-08-05,512660,军工ETF,defense,军工,2840395096.549404,1.3226536311629122,1.322992751515575,220230017.4389633,0.0256393922545505,mock_etf,False,False,mock_etf
2025-08-05,515790,光伏ETF,new_energy,新能源,2191658523.950508,1.2071532252623285,1.208634569753268,809605176.8771956,0.1227138742571742,mock_etf,False,False,mock_etf
2025-08-05,588000,科创50ETF,broad_market,宽基指数,1734609777.6565049,1.0791611401543626,1.0776353310779003,940125322.2933488,-0.1413884377122531,mock_etf,False,False,mock_etf
2025-08-06,159992,创新药ETF,healthcare,医药医疗,2515395776.611011,1.2455547532738145,1.2455908050879465,594494723.8490207,0.0028944383245521,mock_etf,False,False,mock_etf
2025-08-06,159995,芯片ETF,semiconductor,半导体与芯片,2351609679.8148794,1.164152356786174,1.1648982298400683,459818915.7545834,0.0640700548812489,mock_etf,False,False,mock_etf
2025-08-06,510300,沪深300ETF,broad_market,宽基指数,1537469663.1829069,1.0299046414619095,1.029494412397683,258358008.7833742,-0.039831752155639,mock_etf,False,False,mock_etf
2025-08-06,512000,券商ETF,finance,金融,2783103241.4357886,1.284312392670548,1.285826974565362,527716344.0603063,0.117929399689487,mock_etf,False,False,mock_etf
2025-08-06,512480,半导体ETF,semiconductor,半导体与芯片,2133038111.9571924,1.1211699021149153,1.1208147733350238,223802657.72377044,-0.031674840648288,mock_etf,False,False,mock_etf
2025-08-06,512660,军工ETF,defense,军工,2840132116.7804046,1.3219929159662729,1.3228443026858057,383299598.2914283,0.0644017611025171,mock_etf,False,False,mock_etf
2025-08-06,515790,光伏ETF,new_energy,新能源,2192182166.001599,1.2055579025790637,1.204072255339126,272014092.1711014,-0.1232331716924828,mock_etf,False,False,mock_etf
2025-08-06,588000,科创50ETF,broad_market,宽基指数,1736736940.2620535,1.076458256473678,1.0755766597514682,388844904.5449468,-0.0818979014660326,mock_etf,False,False,mock_etf
2025-08-07,159992,创新药ETF,healthcare,医药医疗,2516996942.080152,1.244212731257766,1.2430436364854849,1283638157.993355,-0.0939626112891112,mock_etf,False,False,mock_etf
2025-08-07,159995,芯片ETF,semiconductor,半导体与芯片,2355420630.776431,1.1621173976895114,1.161947591132024,320204218.2918052,-0.0146118247455029,mock_etf,False,False,mock_etf
2025-08-07,510300,沪深300ETF,broad_market,宽基指数,1539780985.7822118,1.026787893834981,1.0267552094480557,656304295.0709474,-0.0031831683175886,mock_etf,False,False,mock_etf
2025-08-07,512000,券商ETF,finance,金融,2785321556.647901,1.2832837791265497,1.2832198922866769,349932298.7601215,-0.0049783875485598,mock_etf,False,False,mock_etf
2025-08-07,512480,半导体ETF,semiconductor,半导体与芯片,2136489298.87472,1.1187674480981546,1.1148843096196324,160775667.14554313,-0.3470907636009102,mock_etf,False,False,mock_etf
2025-08-07,512660,军工ETF,defense,军工,2842346213.769253,1.3212520902183953,1.3232127524366806,1106548288.9476557,0.148394256690354,mock_etf,False,False,mock_etf
2025-08-07,515790,光伏ETF,new_energy,新能源,2194216371.857394,1.2038789690098797,1.20326904790479,775156651.2670364,-0.0506629919443613,mock_etf,False,False,mock_etf
2025-08-07,588000,科创50ETF,broad_market,宽基指数,1739973322.094167,1.073689048426592,1.0764005086500454,1547045797.3236887,0.2525368240857917,mock_etf,False,False,mock_etf
2025-08-08,159992,创新药ETF,healthcare,医药医疗,2518928460.384377,1.2427884192615133,1.2446729297425976,466659492.2512971,0.1516356647581318,mock_etf,False,False,mock_etf
2025-08-08,159995,芯片ETF,semiconductor,半导体与芯片,2358662161.837373,1.1600040972090448,1.162715735703605,352446245.5177985,0.2337611135240225,mock_etf,False,False,mock_etf
2025-08-08,510300,沪深300ETF,broad_market,宽基指数,1540536718.5152118,1.0236246461759415,1.0227488200879844,737626117.597261,-0.085561254433375,mock_etf,False,False,mock_etf
2025-08-08,512000,券商ETF,finance,金融,2787910651.4501147,1.2821737467005034,1.281245739267159,176289885.82084197,-0.072377666110579,mock_etf,False,False,mock_etf
2025-08-08,512480,半导体ETF,semiconductor,半导体与芯片,2139697454.3629656,1.1162928617786896,1.1126104171764712,397846158.7202803,-0.3298815864817728,mock_etf,False,False,mock_etf
2025-08-08,512660,军工ETF,defense,军工,2844775495.119945,1.3204319247429106,1.3177865436771177,388795310.0922136,-0.2003421014156514,mock_etf,False,False,mock_etf
2025-08-08,515790,光伏ETF,new_energy,新能源,2195790682.0156674,1.2021185658240596,1.202435022691165,567714256.258315,0.0263249296785339,mock_etf,False,False,mock_etf
2025-08-08,588000,科创50ETF,broad_market,宽基指数,1741060805.312515,1.0708579461552468,1.0724723577422075,369682740.2607629,0.1507587063958704,mock_etf,False,False,mock_etf
2025-08-11,159992,创新药ETF,healthcare,医药医疗,2525014078.018265,1.2380391546429712,1.2364835326359134,418303924.0668593,-0.1256520846876108,mock_etf,False,False,mock_etf
2025-08-11,159995,芯片ETF,semiconductor,半导体与芯片,2367017908.821392,1.153223646447536,1.152331892472064,235040989.69399312,-0.0773270629872202,mock_etf,False,False,mock_etf
2025-08-11,510300,沪深300ETF,broad_market,宽基指数,1547237649.7812843,1.0139111588304346,1.015904189461599,356288606.2873456,0.1965685665658689,mock_etf,False,False,mock_etf
2025-08-11,512000,券商ETF,finance,金融,2795207698.81936,1.2783679126470624,1.280419461266605,691323546.0113792,0.1604818612268577,mock_etf,False,False,mock_etf
2025-08-11,512480,半导体ETF,semiconductor,半导体与芯片,2149918536.010508,1.108473411622766,1.1087163153869926,232151149.8830323,0.0219133595519505,mock_etf,False,False,mock_etf
2025-08-11,512660,军工ETF,defense,军工,2848308562.8034525,1.3175043310604304,1.3156117793123796,527816950.9635943,-0.1436467192883928,mock_etf,False,False,mock_etf
2025-08-11,515790,光伏ETF,new_energy,新能源,2198333422.911628,1.1963714925143751,1.1953846590154988,527846261.0136585,-0.0824855410757274,mock_etf,False,False,mock_etf
2025-08-11,588000,科创50ETF,broad_market,宽基指数,1746156285.8815963,1.0620390170594614,1.0627320803776064,199435362.36085105,0.0652578019274541,mock_etf,False,False,mock_etf
2025-08-12,159992,创新药ETF,healthcare,医药医疗,2527909775.680375,1.236303564480154,1.2349125426808865,285896608.49261314,-0.1125145829254714,mock_etf,False,False,mock_etf
2025-08-12,159995,芯片ETF,semiconductor,半导体与芯片,2370287603.0733285,1.1508269801892923,1.149942418492183,177501407.14598277,-0.0768631351486082,mock_etf,False,False,mock_etf
2025-08-12,510300,沪深300ETF,broad_market,宽基指数,1548703433.3671155,1.0106174840701023,1.0054980174576846,827310215.4988761,-0.5065681816427525,mock_etf,False,False,mock_etf
2025-08-12,512000,券商ETF,finance,金融,2799067843.745142,1.2769454206703914,1.2766140470653986,326954948.23299336,-0.0259504908846297,mock_etf,False,False,mock_etf
2025-08-12,512480,半导体ETF,semiconductor,半导体与芯片,2153301091.0366426,1.1057478827033982,1.1043818135123409,607353470.8234786,-0.1235425554437785,mock_etf,False,False,mock_etf
2025-08-12,512660,军工ETF,defense,军工,2850078935.7870774,1.316376152130863,1.3201675029509217,339052121.3977439,0.2880142437950983,mock_etf,False,False,mock_etf
2025-08-12,515790,光伏ETF,new_energy,新能源,2201586623.6450524,1.1943086579195676,1.194714642161294,397098793.8528259,0.0339932427881439,mock_etf,False,False,mock_etf
2025-08-12,588000,科创50ETF,broad_market,宽基指数,1748272534.7482717,1.0590065101092068,1.0598437473489917,270534255.10763085,0.07905874343479,mock_etf,False,False,mock_etf
2025-08-13,159992,创新药ETF,healthcare,医药医疗,2529775633.945462,1.234495087884222,1.236545237480558,376403843.8862591,0.1660719120275988,mock_etf,False,False,mock_etf
2025-08-13,159995,芯片ETF,semiconductor,半导体与芯片,2374119683.5712914,1.1483674583180694,1.1476452051229826,636308195.3672577,-0.062893909946271,mock_etf,False,False,mock_etf
2025-08-13,510300,沪深300ETF,broad_market,宽基指数,1550126827.748169,1.00730537884438,1.005783447585782,685883864.9190868,-0.1510893608395069,mock_etf,False,False,mock_etf
2025-08-13,512000,券商ETF,finance,金融,2800636572.239953,1.2754485517801095,1.2768874303769124,254380641.8494284,0.1128135348771763,mock_etf,False,False,mock_etf
2025-08-13,512480,半导体ETF,semiconductor,半导体与芯片,2156097854.470233,1.1029694788193405,1.1035978583979538,384285762.28012407,0.0569716198571379,mock_etf,False,False,mock_etf
2025-08-13,512660,军工ETF,defense,军工,2851498504.670856,1.3151737068506753,1.3136080800443448,144967047.84810486,-0.1190433475194319,mock_etf,False,False,mock_etf
2025-08-13,515790,光伏ETF,new_energy,新能源,2203158667.577226,1.1921765594401164,1.1918889609366674,1149253654.918714,-0.0241238180009206,mock_etf,False,False,mock_etf
2025-08-13,588000,科创50ETF,broad_market,宽基指数,1750047180.6625805,1.055935597863893,1.0562282448805342,656974612.573393,0.0277144758859648,mock_etf,False,False,mock_etf
2025-08-14,159992,创新药ETF,healthcare,医药医疗,2530016015.792082,1.2326158750304474,1.233024074892627,543405918.631083,0.0331165507802433,mock_etf,False,False,mock_etf
2025-08-14,159995,芯片ETF,semiconductor,半导体与芯片,2379541095.2007785,1.1458484542779426,1.1472243862309588,362858304.36346847,0.1200797494537164,mock_etf,False,False,mock_etf
2025-08-14,510300,沪深300ETF,broad_market,宽基指数,1550481071.897441,1.0039805925040863,1.0044893431855475,264802568.2809005,0.0506733581564944,mock_etf,False,False,mock_etf
2025-08-14,512000,券商ETF,finance,金融,2802950085.7336864,1.2738789690098793,1.2757550162562237,404145134.7926499,0.1472704465638852,mock_etf,False,False,mock_etf
2025-08-14,512480,半导体ETF,semiconductor,半导体与芯片,2158702430.645265,1.1001423095288705,1.10401166465549,296548252.520583,0.3517140549095465,mock_etf,False,False,mock_etf
2025-08-14,512660,军工ETF,defense,军工,2850986818.528898,1.3138982463551567,1.3150997969521832,306235382.8618353,0.0914492884330764,mock_etf,False,False,mock_etf
2025-08-14,515790,光伏ETF,new_energy,新能源,2202881535.797217,1.1899779163003354,1.1883828720787184,250054582.2055332,-0.134039817022491,mock_etf,False,False,mock_etf
2025-08-14,588000,科创50ETF,broad_market,宽基指数,1752721863.55114,1.0528311931280196,1.051424721789603,288124909.99595606,-0.1335894441195306,mock_etf,False,False,mock_etf
